SKU,Title,Description,Stock,Price,Assets,DataSheet,Brand,Category
LUCB18FU,"Schneider Advanced control unit, TeSys Ultra, 4.5-18A, 3P motors, protection & diagnostic, class 10, coil 110-240V AC/DC LUCB18FU","TeSys U control and diagnostic unit to be inserted in advanced power bases LUB320, LUB380, LUB380 to form a TeSys U starter controller, for 3-phase motor applications up to 7.5kW@400V. It provides full protection to motors with a rated current Ir 4.5-18A (Ir adjustable), overload tripping class 10, short circuit at 13 x Irmax, overcurrent at 14.2 x Ir, phase loss, insulation fault (protection of equipment only). It provides a thermal overload alarm to be used locally using a LUFDA module or remotely using a LULC module, and a test push button for overload simulation.  To be used with a 110-240V AC / 110-220V DC voltage for the control of the starter (through the control terminals A1/A2 located in the power base).  Certified when used in conjunction with a LUB power base (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,107.67,https://download.schneider-electric.com/files?p_Doc_Ref=LUCB18FU_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LUCB18FU,Schneider,Accessories
LUCB1XBL,"Schneider Advanced control unit, TeSys Ultra, 0.35-1.4A, 3P motors, protection & diagnostic, class 10, coil 24V DC LUCB1XBL","TeSys U control and diagnostic unit to be inserted in advanced power bases LUB120, LUB320, LUB380 to form a TeSys U starter controller, for 3-phase motor applications up to 0.25kW@400V. It provides full protection to motors with a rated current Ir 0.35-1.4A (Ir adjustable), overload tripping class 10, short circuit at 13 x Irmax, overcurrent at 14.2 x Ir, phase loss, insulation fault (protection of equipment only). It provides a thermal overload alarm to be used locally using a LUFDA module or remotely using a LULC module, and a test push button for overload simulation.  To be used with a 24V DC voltage for the control of the starter (through the control terminals A1/A2 located in the power base).  Certified when used in conjunction with a LUB power base (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,96.57,https://download.schneider-electric.com/files?p_Doc_Ref=LUCB1XBL_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LUCB1XBL,Schneider,Accessories
LUCB1XFU,"Schneider Advanced control unit, TeSys Ultra, 0.35-1.4A, 3P motors, protection & diagnostic, class 10, coil 110-240V AC/DC LUCB1XFU","TeSys U control and diagnostic unit to be inserted in advanced power bases LUB120, LUB320, LUB380 to form a TeSys U starter controller, for 3-phase motor applications up to 0.25kW@400V. It provides full protection to motors with a rated current Ir 0.35-1.4A (Ir adjustable), overload tripping class 10, short circuit at 13 x Irmax, overcurrent at 14.2 x Ir, phase loss, insulation fault (protection of equipment only). It provides a thermal overload alarm to be used locally using a LUFDA module or remotely using a LULC module, and a test push button for overload simulation.  To be used with a 110-240V AC / 110-220V DC voltage for the control of the starter (through the control terminals A1/A2 located in the power base).  Certified when used in conjunction with a LUB power base (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,88.8,https://download.schneider-electric.com/files?p_Doc_Ref=LUCB1XFU_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LUCB1XFU,Schneider,Accessories
LUCB32BL,"Schneider Advanced control unit, TeSys Ultra, 8-32A, 3P motors, protection & diagnostic, class 10, coil 24V DC LUCB32BL","TeSys U control and diagnostic unit to be inserted in advanced power bases LUB320, LUB380, LUB380 to form a TeSys U starter controller, for 3-phase motor applications up to 15kW@400V. It provides full protection to motors with a rated current Ir 8-32A (Ir adjustable), overload tripping class 10, short circuit at 13 x Irmax, overcurrent at 14.2 x Ir, phase loss, insulation fault (protection of equipment only). It provides a thermal overload alarm to be used locally using a LUFDA module or remotely using a LULC module, and a test push button for overload simulation.  To be used with a 24V DC voltage for the control of the starter (through the control terminals A1/A2 located in the power base).  Certified when used in conjunction with a LUB power base (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,177.6,https://download.schneider-electric.com/files?p_Doc_Ref=LUCB32BL_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LUCB32BL,Schneider,Accessories
LUCB32FU,"Schneider Advanced control unit, TeSys Ultra, 8-32A, 3P motors, protection & diagnostic, class 10, coil 110-240V AC/DC LUCB32FU","TeSys U control and diagnostic unit to be inserted in advanced power bases LUB320, LUB380, LUB380 to form a TeSys U starter controller, for 3-phase motor applications up to 15kW@400V. It provides full protection to motors with a rated current Ir 8-32A (Ir adjustable), overload tripping class 10, short circuit at 13 x Irmax, overcurrent at 14.2 x Ir, phase loss, insulation fault (protection of equipment only). It provides a thermal overload alarm to be used locally using a LUFDA module or remotely using a LULC module, and a test push button for overload simulation.  To be used with a 110-240V AC / 110-220V DC voltage for the control of the starter (through the control terminals A1/A2 located in the power base).  Certified when used in conjunction with a LUB power base (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,162.06,https://download.schneider-electric.com/files?p_Doc_Ref=LUCB32FU_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LUCB32FU,Schneider,Accessories
LUCBX6BL,"Schneider Advanced control unit, TeSys Ultra, 0.15-0.6A, 3P motors, protection & diagnostic, class 10, coil 24V DC LUCBX6BL","TeSys U control and diagnostic unit to be inserted in advanced power bases LUB120, LUB320, LUB380 to form a TeSys U starter controller, for 3-phase motor applications up to 0.09kW@400V. It provides full protection to motors with a rated current Ir 0.15-0.6A (Ir adjustable), overload tripping class 10, short circuit at 13 x Irmax, overcurrent at 14.2 x Ir, phase loss, insulation fault (protection of equipment only). It provides a thermal overload alarm to be used locally using a LUFDA module or remotely using a LULC module, and a test push button for overload simulation.  To be used with a 24V DC voltage for the control of the starter (through the control terminals A1/A2 located in the power base).  Certified when used in conjunction with a LUB power base (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,92.13,https://download.schneider-electric.com/files?p_Doc_Ref=LUCBX6BL_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LUCBX6BL,Schneider,Accessories
LUCBX6FU,"Schneider Advanced control unit, TeSys Ultra, 0.15-0.6A, 3P motors, protection & diagnostic, class 10, coil 110-240V AC/DC LUCBX6FU","TeSys U control and diagnostic unit to be inserted in advanced power bases LUB120, LUB320, LUB380 to form a TeSys U starter controller, for 3-phase motor applications up to 0.09kW@400V. It provides full protection to motors with a rated current Ir 0.15-0.6A (Ir adjustable), overload tripping class 10, short circuit at 13 x Irmax, overcurrent at 14.2 x Ir, phase loss, insulation fault (protection of equipment only). For diagnostics, it provides a thermal overload alarm to be managed with an additional function module (to be ordered separately) and a test push button for overload simulation.  To be used with a 110-240V AC / 110-220V DC voltage for the control of the starter (through the control terminals A1/A2 located in the power base).  Certified when used in conjunction with a LUB power base (IEC, UL, CSA, CCC, EAC, Marine), Green Premium compliant (RoHS/REACh).                  ",200,79.92,https://download.schneider-electric.com/files?p_Doc_Ref=LUCBX6FU_Image&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/LUCBX6FU,Schneider,Accessories
NSYCAG125LPF,Schneider outlet grille plast cut out 125x125mm ext dim 137x117mm IP54 NSYCAG125LPF,"outlet grille plast cut out 125x125mm ext dim 137x117mm IP54.Label:Prisma Plus P-range:ClimaSys-accessory / separate part destination:ClimaSys ventilation system-fixing mode:clipped,by screws-device composition:{""1"":""2018-04-13 03:46:24"",""2"":""2018-04-13 03:46:24"",""3"":""2018-04-13 03:46:24""}-product name:ClimaSys CA-range compatibility:{""1"":""2018-04-13 03:46:24""}-product certifications:{}-product or component type:outlet grille-accessory / separate part category:thermal management accessory-Range Presentation:Available worldwide, the Prisma Plus P range comprises wall-mounted and free-standing enclosures for electrical switchboards up to 630A, Icw: 25kA rms/1s (wall-mounted)
- Cubicles for electrical switchboards up to 3200A, Icw: 85kA rms/1s 
- For tested switchboards IEC 61439-1 (IEC 61439-2 in progress) 
- All the most demanding switchboard configurations have been tested 
- Metal enclosures 
- Colour: white RAL 9001 
- Protection: IP30 to IP55      
- The components (switchgear, busbars, etc.) are designed for joint operation-Range Benefits:
- Ensures safety and reliability of electrical installations: Peace of mind 
- Switchboard configurations tested: Compliant 
- Optimised switchboards: Flexibility 
- Can be upgraded easily at any time without its original performance being affected: Simplicity-Range Application Presentation:
- Industrial buildings 
- Tertiary buildings eg educational establishments and hospitals",200,23.68,https://download.schneider-electric.com/files?p_Doc_Ref=PB501054&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYCAG125LPF,Schneider,Accessories
NSYCAG170X190LM,Schneider Metal outlet grille cut-out 104x80mm ext dim 120x120mm IP23 NSYCAG170X190LM,"Metal outlet grille cut-out 104x80mm ext dim 120x120mm IP23.Label:ClimaSys CA-range:ClimaSys-accessory / separate part destination:ClimaSys ventilation system-mounting location:sides of enclosure-fixing mode:by screws-device composition:{""1"":""2018-04-13 03:46:36""}-product name:ClimaSys CA-range compatibility:{}-product certifications:{}-product or component type:metal louvre plate-accessory / separate part category:thermal management accessory-Range Presentation:Specially recommended for installations in which:
- External atmosphere is not completely polluted and the internal power to be dissipated is low. - The most effective thermal solution in terms of energy consumption.Large range of solutions
ClimaSys CA is divided into several types of products allowing installation in different ranges of Universal enclosures:
- Plastic & Metal outlet grilles - Standard filters - Fine filters - Anti-insects filters - Roof outlet grilles - Ventilation louvers - IP55 Cover versions - Certifications: CUL-Range Benefits:The most efficient Thermal solution!
- Economic solution. - Maintenance-free. - Easy and quick to install.-Range Application Presentation:
- Electric distribution enclosures. - Useful when there is little power to be dissipated. - Outdoors",200,8.28,https://download.schneider-electric.com/files?p_Doc_Ref=PB500769&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYCAG170X190LM,Schneider,Accessories
NSYCAG223LPF,Schneider outlet grille plast cut out 223x223mm ext dim 268x248mm IP54 NSYCAG223LPF,"outlet grille plast cut out 223x223mm ext dim 268x248mm IP54.Label:Prisma Plus P-range:ClimaSys-accessory / separate part destination:ClimaSys ventilation system-fixing mode:by screws,clipped-device composition:{""1"":""2018-04-13 03:46:50"",""2"":""2018-04-13 03:46:50"",""3"":""2018-04-13 03:46:50""}-product name:ClimaSys CA-range compatibility:{""1"":""2018-04-13 03:46:50"",""2"":""2018-04-13 03:46:50""}-product certifications:{}-product or component type:outlet grille-accessory / separate part category:thermal management accessory-Range Presentation:Available worldwide, the Prisma Plus P range comprises wall-mounted and free-standing enclosures for electrical switchboards up to 630A, Icw: 25kA rms/1s (wall-mounted)
- Cubicles for electrical switchboards up to 3200A, Icw: 85kA rms/1s 
- For tested switchboards IEC 61439-1 (IEC 61439-2 in progress) 
- All the most demanding switchboard configurations have been tested 
- Metal enclosures 
- Colour: white RAL 9001 
- Protection: IP30 to IP55      
- The components (switchgear, busbars, etc.) are designed for joint operation-Range Benefits:
- Ensures safety and reliability of electrical installations: Peace of mind 
- Switchboard configurations tested: Compliant 
- Optimised switchboards: Flexibility 
- Can be upgraded easily at any time without its original performance being affected: Simplicity-Range Application Presentation:
- Industrial buildings 
- Tertiary buildings eg educational establishments and hospitals",200,26.86,https://download.schneider-electric.com/files?p_Doc_Ref=PB501054&p_File_Type=rendition_4000_png,https://www.se.com/uk/en/product/download-pdf/NSYCAG223LPF,Schneider,Accessories
