SKU,Title,Description,Assets,Price,Stock,Category,Brand
131F9951,Danfoss FC102 90KW 177A IP20 131F9951,"Frequency Converter
FC-102P90KT4E20H3XGXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P90K) 90 KW / 125 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: C4
Other options according to Model Code

Model code:
FC-102P90KT4E20H3XGXXXXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_C4_IP20.jpg?w=300&h=300,7677,1,VLT® HVAC Drive FC 102,Danfoss
131Z2198,Danfoss FC102 1.1KW 3A IP66 131B5468,"Frequency Converter
FC-102P1K1T4Z66H3XGXXOXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P1K1) 1.1 KW / 1.5 HP, Three phase
380 - 480 VAC, IP66 / Type 4X A4 Frame
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A4
Other options according to Model Code

Model code:
FC-102P1K1T4Z66H3XGXXOXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_A4_IP55-66.jpg?w=300&h=300,854,10,VLT® HVAC Drive FC 102,Danfoss
131Z2199,Danfoss FC102 1.5KW 4.1A IP66 131B5469,"Frequency Converter
FC-102P1K5T4Z66H3XGXXOXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P1K5) 1.5 KW / 2.0 HP, Three phase
380 - 480 VAC, IP66 / Type 4X A4 Frame
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A4
Other options according to Model Code

Model code:
FC-102P1K5T4Z66H3XGXXOXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_A4_IP55-66.jpg?w=300&h=300,940,10,VLT® HVAC Drive FC 102,Danfoss
131Z2200,Danfoss FC102 2.2KW 5.5A IP66 131B5470,"Frequency Converter
FC-102P2K2T4Z66H3XGXXOXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P2K2) 2.2 KW / 3.0 HP, Three phase
380 - 480 VAC, IP66 / Type 4X A4 Frame
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A4
Other options according to Model Code

Model code:
FC-102P2K2T4Z66H3XGXXOXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_A4_IP55-66.jpg?w=300&h=300,1083,10,VLT® HVAC Drive FC 102,Danfoss
131Z2201,Danfoss FC102 3KW 7.2A IP66 131B5471,"Frequency Converter
FC-102P3K0T4Z66H3XGXXOXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P3K0) 3.0 KW / 4.0 HP, Three phase
380 - 480 VAC, IP66 / Type 4X A4 Frame
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A4
Other options according to Model Code

Model code:
FC-102P3K0T4Z66H3XGXXOXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_A4_IP55-66.jpg?w=300&h=300,1175,10,VLT® HVAC Drive FC 102,Danfoss
131Z2202,Danfoss FC102 4KW 10A IP66 131B5472,"Frequency Converter
FC-102P4K0T4Z66H3XGXXOXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P4K0) 4.0 KW / 5.5 HP, Three phase
380 - 480 VAC, IP66 / Type 4X A4 Frame
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A4
Other options according to Model Code

Model code:
FC-102P4K0T4Z66H3XGXXOXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_A4_IP55-66.jpg?w=300&h=300,1237,10,VLT® HVAC Drive FC 102,Danfoss
131X8931,Danfoss FC102 5.5KW 13A IP66 131B5473,"Frequency Converter
FC-102P5K5T4E66H3XGXXOXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P5K5) 5.5 KW / 7.5 HP, Three phase
380 - 480 VAC, (E66) IP66 / NEMA 4X
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A5
Other options according to Model Code

Model code:
FC-102P5K5T4E66H3XGXXOXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_A4_IP55-66.jpg?w=300&h=300,1392,10,VLT® HVAC Drive FC 102,Danfoss
131Z2163,Danfoss FC102 7.5KW 16A IP66 131B5474,"Frequency Converter
FC-102P7K5T4E66H3XGXXOXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P7K5) 7.5 KW / 10 HP, Three phase
380 - 480 VAC, (E66) IP66 / NEMA 4X
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A5
Other options according to Model Code

Model code:
FC-102P7K5T4E66H3XGXXOXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_A5_IP55-66.jpg?w=300&h=300,1530,10,VLT® HVAC Drive FC 102,Danfoss
131Z2164,Danfoss FC102 11KW 24A IP66 131F8307,"Frequency Converter
FC-102P11KT4E66H3XGXXOXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P11K) 11 KW / 15 HP, Three phase
380 - 480 VAC, (E66) IP66 / NEMA 4X
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B1
Other options according to Model Code

Model code:
FC-102P11KT4E66H3XGXXOXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_A5_IP55-66.jpg?w=300&h=300,1972,10,VLT® HVAC Drive FC 102,Danfoss
131Z2165,Danfoss FC102 15KW 32A IP66 131F8308,"Frequency Converter
FC-102P15KT4E66H3XGXXOXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P15K) 15 KW / 20 HP, Three phase
380 - 480 VAC, (E66) IP66 / NEMA 4X
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B1
Other options according to Model Code

Model code:
FC-102P15KT4E66H3XGXXOXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_B1_IP21-55-66.jpg?w=300&h=300,2249,10,VLT® HVAC Drive FC 102,Danfoss
131Z2166,Danfoss FC102 18KW 37.5A IP66 131G0433,"Frequency Converter
FC-102P18KT4E66H3XGXXOXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P18K) 18.5 KW / 25 HP, Three phase
380 - 480 VAC, (E66) IP66 / NEMA 4X
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B1
Other options according to Model Code

Model code:
FC-102P18KT4E66H3XGXXOXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_B1_IP21-55-66.jpg?w=300&h=300,2818,10,VLT® HVAC Drive FC 102,Danfoss
131Z2167,Danfoss FC102 22KW 44A IP66 131F9921,"Frequency Converter
FC-102P22KT4E66H3XGXXOXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P22K) 22 KW / 30 HP, Three phase
380 - 480 VAC, (E66) IP66 / NEMA 4X
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B2
Other options according to Model Code

Model code:
FC-102P22KT4E66H3XGXXOXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_B2_IP21-55-66.jpg?w=300&h=300,3301,10,VLT® HVAC Drive FC 102,Danfoss
131Z2168,Danfoss FC102 30LW 61A IP66 131F9926,"Frequency Converter
FC-102P30KT4E66H3XGXXOXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P30K) 30 KW / 40 HP, Three phase
380 - 480 VAC, (E66) IP66 / NEMA 4X
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B2
Other options according to Model Code

Model code:
FC-102P30KT4E66H3XGXXOXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_B2_IP21-55-66.jpg?w=300&h=300,3845,10,VLT® HVAC Drive FC 102,Danfoss
131F9931,Danfoss FC102 37KW 73A IP66 131F9931,"FC-102P37KT4E20H3XGXXXXSXXXXAXBXCXXXXDX
131F9931
Frequency Converter
FC-102P37KT4E20H3XGXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P37K) 37 KW / 50 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: B4
Other options according to Model Code

Model code:
FC-102P37KT4E20H3XGXXXXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_B4_IP20.jpg?w=300&h=300,3849,10,VLT® HVAC Drive FC 102,Danfoss
131F9936,Danfoss FC102 45KW 90A IP66 131F9936,"Frequency Converter
FC-102P45KT4E20H3XGXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P45K) 45 KW / 60 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: C3
Other options according to Model Code

Model code:
FC-102P45KT4E20H3XGXXXXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_B4_IP20.jpg?w=300&h=300,4700,10,VLT® HVAC Drive FC 102,Danfoss
131F9941,Danfoss FC102 55KW 106A IP66 131F9941,"Frequency Converter
FC-102P55KT4E20H3XGXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P55K) 55 KW / 75 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: C3
Other options according to Model Code

Model code:
FC-102P55KT4E20H3XGXXXXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_C3_IP20.jpg?w=300&h=300,5686,10,VLT® HVAC Drive FC 102,Danfoss
131F9946,Danfoss FC102 75KW 147A IP66 131F9946,"Frequency Converter
FC-102P75KT4E20H3XGXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P75K) 75 KW / 100 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: C4
Other options according to Model Code

Model code:
FC-102P75KT4E20H3XGXXXXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_C4_IP20.jpg?w=300&h=300,6552,10,VLT® HVAC Drive FC 102,Danfoss
131F9951,Danfoss FC102 90KW 177A IP66 131F9951,"Frequency Converter
FC-102P90KT4E20H3XGXXXXSXXXXAXBXCXXXXDX
VLT® HVAC Drive FC-102
(P90K) 90 KW / 125 HP, Three phase
380 - 480 VAC, (E20) IP20 / Chassis
(H3) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: C4
Other options according to Model Code

Model code:
FC-102P90KT4E20H3XGXXXXSXXXXAXBXCXXXXDX
Danfoss Drive is dedicated to ventilation, heating, and refrigeration applications. With a wide range of powerful standard and optional features, the Drive provides the lowest overall cost of ownership.",https://files.danfoss.com/dds/l01/VLT_C4_IP20.jpg?w=300&h=300,7677,10,VLT® HVAC Drive FC 102,Danfoss
131B0033,Danfoss FC302 0.37KW 1.3A IP20 131B0033,"Frequency converter
FC-302PK37T5E20H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(PK37) 0.37 KW / 0.50 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A2
Other options according to Model code

The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_C4_IP20.jpg?w=300&h=300,555,10,VLT® HVAC Drive FC 102,Danfoss
131B0034,Danfoss FC302  0.55KW 1.8A IP20 131B0034,"Frequency converter
FC-302PK55T5E20H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
0.55 KW / 0.75 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A2
Other options according to Model code

The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A2_IP20.jpg?w=300&h=300,579,10,VLT® AutomationDrive FC 300,Danfoss
131B0035,Danfoss FC302  0.75KW 2.4A IP20 131B0035,"Frequency converter
FC-302PK75T5E20H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(PK75) 0.75 KW / 1.0 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A2
Other options according to Model code

The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A2_IP20.jpg?w=300&h=300,625,10,VLT® AutomationDrive FC 300,Danfoss
131B0036,Danfoss FC302 1.1KW 3A IP20 131B0036,"Frequency converter
FC-302P1K1T5E20H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P1K1) 1.1 KW / 1.5 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A2
Other options according to Model code

The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A2_IP20.jpg?w=300&h=300,708,10,VLT® AutomationDrive FC 300,Danfoss
131B0037,Danfoss FC302 1.5KW 4.1A IP20 131B0037,"Frequency converter
FC-302P1K5T5E20H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P1K5) 1.5 KW / 2.0 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A2
Other options according to Model code

The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A2_IP20.jpg?w=300&h=300,809,10,VLT® AutomationDrive FC 300,Danfoss
131B0038,Danfoss FC302 2.2KW 5.6A IP20 131B0038,"Frequency converter
FC-302P2K2T5E20H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P2K2) 2.2 KW / 3.0 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A2
Other options according to Model code

The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A2_IP20.jpg?w=300&h=300,979,10,VLT® AutomationDrive FC 300,Danfoss
131B0039,Danfoss FC302 3KW 7.2A IP20 131B0039,"Frequency converter
FC-302P3K0T5E20H1XGXXXXSXXXXAXBXCXXXXDX
VLT® AutomationDrive FC-302
(P3K0) 3.0 KW / 4.0 HP, Three phase
380 - 500 VAC, (E20) IP20 / Chassis
(H1) RFI Class A1/B (C1)
No brake chopper
Graphical Loc. Cont. Panel
Not coated PCB, No Mains Option
Latest release std. SW.
No A Option, No B Option
No C1 option, No D option
Frame: A2
Other options according to Model code

The VLT® AutomationDrive represents a single drive concept that controls the entire range of operations from ordinary to servo like applications on any machine or production line.",https://files.danfoss.com/dds/l01/VLT_A2_IP20.jpg?w=300&h=300,1092,10,VLT® AutomationDrive FC 300,Danfoss
